ship_1_x,ship_1_y,ship_1_u,ship_1_psi,ship_1_wp,ship_1_x_pred,ship_1_y_pred,colav_log,ship_2_x,ship_2_y,ship_2_u,ship_2_psi,ship_2_wp,ship_2_x_pred,ship_2_y_pred,ship_3_x,ship_3_y,ship_3_u,ship_3_psi,ship_3_wp,ship_3_x_pred,ship_3_y_pred,time
275000.0,7044500.0,10.0,1.57,"[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",275000.0,7044500.0,0.0,275000.0,7057990.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.98295781214,7046240.037397894,268510.0,7052000.0,10.0,0.0,"[[268500, 7052000, 10.0], [282500, 7052000, 10.0]]",280500.0,7052000.0,0
275000.0,7044510.0,10.0,1.57,"[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",275000.0,7044500.0,0.0,275000.0,7057960.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9829148831,7046240.037397819,268530.0,7052000.0,10.0,0.0,"[[268500, 7052000, 10.0], [282500, 7052000, 10.0]]",280520.0,7052000.0,1
275000.0,7044520.0,10.0,1.57,"[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",275000.0,7044500.0,0.0,275000.0,7057960.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9829148831,7046240.037397819,268530.0,7052000.0,10.0,0.0,"[[268500, 7052000, 10.0], [282500, 7052000, 10.0]]",280520.0,7052000.0,2
275000.0,7044530.0,10.0,1.57,"[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",275000.0,7044500.0,0.0,275000.0,7057950.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.98290052556,7046240.0373977935,268550.0,7052000.0,10.0,0.0,"[[268500, 7052000, 10.0], [282500, 7052000, 10.0]]",280540.0,7052000.0,3
275000.0,7044530.0,10.0,1.57,"[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",275000.0,7044500.0,0.0,275000.0,7057930.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9828717376,7046240.037397743,268560.0,7052000.0,10.0,0.0,"[[268500, 7052000, 10.0], [282500, 7052000, 10.0]]",280550.0,7052000.0,4
275000.0,7044550.0,10.0,1.57,"[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",275000.0,7044500.0,0.0,275000.0,7057920.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9828573073,7046240.037397718,268570.0,7052000.0,10.0,0.0,"[[268500, 7052000, 10.0], [282500, 7052000, 10.0]]",280560.0,7052000.0,5
275000.0,7044560.0,10.0,1.57,"[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",275000.0,7044500.0,0.0,275000.0,7057910.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9828428533,7046240.037397693,268580.0,7052000.0,10.0,0.0,"[[268500, 7052000, 10.0], [282500, 7052000, 10.0]]",280570.0,7052000.0,6
275000.0,7044570.0,10.0,1.57,"[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",275000.0,7044500.0,0.0,275000.0,7057900.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.982828374,7046240.037397668,268600.0,7052000.0,10.0,0.0,"[[268500, 7052000, 10.0], [282500, 7052000, 10.0]]",280590.0,7052000.0,7
275000.0,7044580.0,10.0,1.57,"[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",275000.0,7044500.0,0.0,275000.0,7057900.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.982828374,7046240.037397668,268600.0,7052000.0,10.0,0.0,"[[268500, 7052000, 10.0], [282500, 7052000, 10.0]]",280590.0,7052000.0,8
275000.0,7044590.0,10.0,1.57,"[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",275000.0,7044500.0,1.0,275000.0,7057890.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9828138711,7046240.037398721,268610.0,7052000.0,10.0,0.0,"[[268500, 7052000, 10.0], [282500, 7052000, 10.0]]",280600.0,7052000.0,9
275000.0,7044600.0,10.0,1.57,"[[275012, 7044967, 7.5], [275512, 7045467, 7.5], [275512, 7050267, 7.5], [274962, 7051217, 10.0], [274962, 7056617, 10.0]]",275000.0,7044500.0,0.0,275000.0,7057880.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9827993429,7046240.037398696,268620.0,7052000.0,10.0,0.0,"[[268500, 7052000, 10.0], [282500, 7052000, 10.0]]",280610.0,7052000.0,10
275000.0,7044610.0,10.0,1.57,"[[275012, 7044967, 7.5], [275512, 7045467, 7.5], [275512, 7050267, 7.5], [274962, 7051217, 10.0], [274962, 7056617, 10.0]]",275000.0,7044500.0,0.0,275000.0,7057870.0,10.0,-1.57,"[[275000, 7058000, 10.0], [275000, 7046000, 10.0]]",274999.9827847897,7046240.037398671,268630.0,7052000.0,10.0,0.0,"[[268500, 7052000, 10.0], [282500, 7052000, 10.0]]",280620.0,7052000.0,11
